,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6
06-01-2021 17:00,5532.538184,4677.756345,1.045829463,2.491056443,7680.907957,8985.235267,1.426056813,3.396718241,6696.731769,6891.109571,1.261645058,3.005106628,0,,,,0,,,,8314.928432,10374.62248,1.530828978,3.646274582
06-01-2021 18:00,5535.127828,4672.468625,1.042983681,2.484278089,7648.29761,8892.681557,1.415792126,3.372268829,6688.043077,6857.636915,1.255920554,2.991471457,0,,,,0,,,,8318.761908,10358.67936,1.526482257,3.635921149
06-01-2021 19:00,5523.935565,4651.496343,1.040559007,2.478502768,7635.283567,8862.035377,1.413078377,3.365804962,6696.032166,6871.986178,1.256920946,2.993854287,0,,,,0,,,,8301.213644,10315.88025,1.523010488,3.627651758
06-01-2021 20:00,5521.441089,4673.022128,1.044265748,2.487331839,7590.032751,8809.831517,1.410911427,3.360643513,6694.45447,6905.875297,1.261664967,3.005154048,0,,,,0,,,,8315.093553,10401.08619,1.531211352,3.647185359
06-01-2021 21:00,5513.746058,4652.023658,1.041635679,2.481067288,7592.643599,8802.570135,1.409801672,3.358000193,6688.803679,6883.968036,1.259229436,2.999352869,0,,,,0,,,,8326.104965,10410.65802,1.53131134,3.64742352
06-01-2021 22:00,5500.251793,4629.328725,1.037130791,2.470337116,7590.697432,8794.918548,1.40638006,3.349850271,6688.419841,6882.609771,1.25658039,2.993043119,0,,,,0,,,,8299.491063,10347.32599,1.523703974,3.629303569
06-01-2021 23:00,5501.107495,4625.936181,1.036950209,2.469906988,7600.848248,8809.128918,1.407678116,3.352942104,6695.199947,6890.062122,1.257499731,2.995232892,0,,,,0,,,,8291.543245,10320.82697,1.522048035,3.625359295
07-01-2021 00:00,5497.751773,4629.494992,1.037869676,2.472097064,7594.423886,8811.346566,1.40844442,3.354767362,6692.53768,6897.719272,1.258732573,2.998169392,0,,,,0,,,,8294.526451,10347.37148,1.524710823,3.631701778
07-01-2021 01:00,5486.620753,4614.719812,1.035438429,2.466306087,7592.949388,8813.880226,1.407448436,3.35239503,6696.218832,6911.448373,1.258886312,2.998535584,0,,,,0,,,,8295.978845,10358.19076,1.524214721,3.630520116
07-01-2021 02:00,5482.744415,4608.608763,1.034108638,2.463138663,7621.001635,8874.021477,1.41122982,3.361401893,6693.366704,6905.955115,1.25762075,2.995521147,0,,,,0,,,,8309.111045,10387.71608,1.52541821,3.6333867
07-01-2021 03:00,5494.376833,4636.520082,1.038085264,2.47261057,7626.013542,8899.228966,1.414511423,3.369218327,6694.060385,6918.330965,1.259922943,3.00100473,0,,,,0,,,,8298.397761,10380.11546,1.526313394,3.635518933
07-01-2021 04:00,5480.288743,4617.305226,1.035181709,2.465694607,7632.040772,8919.272697,1.414872592,3.370078595,6692.324851,6921.827896,1.259179109,2.999232996,0,,,,0,,,,8302.886519,10398.75813,1.526411862,3.635753476
07-01-2021 05:00,5474.770803,4602.803654,1.033525085,2.461748701,7623.749212,8893.259293,1.412742357,3.365004597,6699.881929,6930.574001,1.259824287,3.000769741,0,,,,0,,,,8289.395607,10358.94345,1.523357187,3.628477558
07-01-2021 06:00,5470.859784,4598.245544,1.032158863,2.458494504,7623.580468,8894.811974,1.411681786,3.362478428,6695.162607,6923.779169,1.258189436,2.996875698,0,,,,0,,,,8278.269458,10336.04123,1.520454509,3.621563683
07-01-2021 07:00,5468.18181,4604.145752,1.033264441,2.461127874,7627.392024,8922.010612,1.414402163,3.368958082,6483.336685,6513.834996,1.22219884,2.911149861,0,,,,0,,,,8289.765785,10384.68221,1.524681803,3.631632654
07-01-2021 08:00,5479.298865,4641.464144,1.037977385,2.472353613,7627.581813,8953.455729,1.417903608,3.377298158,6478.710772,6528.614787,1.224464554,2.916546555,0,,,,0,,,,8276.965483,10392.43544,1.526369391,3.635652313
07-01-2021 09:00,5483.998604,4633.080198,1.035505672,2.466466251,7653.833575,8979.38676,1.417862394,3.37719999,6481.652541,6511.446681,1.221131174,2.908606793,0,,,,0,,,,8275.77344,10352.81207,1.521255842,3.623472373
07-01-2021 10:00,5493.736919,4648.252304,1.03710906,2.470285354,7631.368447,8927.208763,1.413807069,3.367540631,6501.118079,6547.275609,1.224375191,2.916333701,0,,,,0,,,,8274.092115,10344.97245,1.520717574,3.622190276
07-01-2021 11:00,5495.243431,4669.060094,1.04000808,2.477190519,7642.164277,8982.229712,1.419043986,3.38001442,6495.132232,6559.931109,1.22635229,2.921042945,0,,,,0,,,,8261.514521,10353.25819,1.522346984,3.626071361
07-01-2021 12:00,5509.037572,4694.494578,1.042995686,2.484306683,7647.689753,8996.273934,1.420561184,3.383628227,6496.859998,6564.322237,1.227085209,2.922788681,0,,,,0,,,,8275.529403,10387.47758,1.525265961,3.633024059
07-01-2021 13:00,5510.088655,4690.231861,1.041556994,2.48087987,7663.56345,9018.617866,1.420971264,3.384604993,6489.712321,6541.355073,1.223884597,2.915165156,0,,,,0,,,,8301.789518,10433.00219,1.527129363,3.637462487
07-01-2021 14:00,5514.01929,4713.270606,1.044158223,2.487075724,7657.019875,9031.184707,1.422220609,3.387580802,6485.894473,6554.636659,1.22527153,2.918468687,0,,,,0,,,,8287.916203,10433.05484,1.527465046,3.638262049
07-01-2021 15:00,5502.549873,4698.550773,1.042514158,2.483159733,7671.510259,9071.784582,1.425200373,3.394678288,6490.360771,6571.366587,1.226667637,2.921794068,0,,,,0,,,,8303.541179,10479.81456,1.530755886,3.646100486
07-01-2021 16:00,5481.670166,4654.507459,1.036782973,2.469508651,7697.655012,9114.886873,1.426966601,3.398885259,6480.194265,6541.274383,1.22267122,2.912275021,0,,,,0,,,,8291.642981,10436.77861,1.526072204,3.634944444
07-01-2021 17:00,5465.09008,4612.590551,1.032691884,2.459764104,7719.65761,9142.879601,1.429572389,3.405091975,6475.800741,6516.230549,1.220775727,2.907760154,0,,,,0,,,,8292.121678,10413.83892,1.52480294,3.631921192
07-01-2021 18:00,5475.692633,4650.053252,1.037816201,2.471969691,7727.381168,9193.824277,1.435070277,3.418187369,6467.976977,6525.861018,1.223053799,2.913186284,0,,,,0,,,,8283.787396,10433.57523,1.527866915,3.639219258
07-01-2021 19:00,5483.873651,4647.05108,1.036192665,2.468102599,7712.296769,9127.773676,1.428201789,3.401827349,6468.793132,6503.391265,1.219504073,2.904731208,0,,,,0,,,,8267.56147,10358.5526,1.520573026,3.621845978
07-01-2021 20:00,5479.983945,4638.181268,1.034278211,2.463542568,7722.31333,9143.962979,1.428126777,3.401648676,6467.371677,6497.135894,1.217765761,2.900590729,0,,,,0,,,,8274.381935,10367.66478,1.519799602,3.620003763
07-01-2021 21:00,5492.569198,4673.772716,1.038591177,2.473815603,7732.813382,9190.628935,1.432436276,3.411913453,6466.710392,6513.380481,1.21988885,2.905647706,0,,,,0,,,,8280.741635,10409.12967,1.523609614,3.629078813
07-01-2021 22:00,5506.384665,4709.809501,1.043266581,2.484951927,7739.071062,9225.434092,1.436270811,3.421046915,6460.082763,6515.693584,1.221162114,2.908680488,0,,,,0,,,,8273.637733,10417.14105,1.525434868,3.633426378
07-01-2021 23:00,5495.141268,4670.980254,1.038150003,2.472764772,7722.481945,9155.483747,1.429528996,3.404988616,6467.603708,6505.785345,1.219121683,2.903820394,0,,,,0,,,,8273.543452,10378.65743,1.521284021,3.623539493
08-01-2021 00:00,5486.346699,4660.731845,1.037898716,2.472166234,7731.430624,9186.617644,1.433065175,3.413411426,6464.747211,6507.979954,1.220292387,2.906608888,0,,,,0,,,,8294.116352,10438.23953,1.526782587,3.636636504
08-01-2021 01:00,5491.942208,4679.084178,1.04077788,2.479024102,7738.448931,9218.192587,1.436796284,3.422298536,6473.387716,6536.61441,1.22399168,2.915420219,0,,,,0,,,,8312.446911,10499.03447,1.532583466,3.650453589
08-01-2021 02:00,5475.601073,4635.866702,1.034157015,2.463253892,7717.707487,9143.825889,1.428286478,3.402029068,6468.771317,6507.357543,1.218935547,2.903377038,0,,,,0,,,,8302.511416,10443.70541,1.525608143,3.633839101
08-01-2021 03:00,5468.785513,4635.574695,1.03593206,2.467481865,7751.425836,9242.100291,1.438152031,3.425527785,6463.467714,6513.636139,1.22155474,2.909615683,0,,,,0,,,,8298.898847,10462.83046,1.529502247,3.643114449
08-01-2021 04:00,5468.811149,4620.881012,1.033843035,2.462506024,7743.01178,9197.498338,1.434071273,3.415807845,6466.133024,6499.309427,1.219627555,2.905025329,0,,,,0,,,,8295.37517,10424.26171,1.525925782,3.634595683
08-01-2021 05:00,5467.144661,4619.639744,1.033689185,2.462139569,7720.029751,9149.617045,1.43030815,3.40684448,6473.663561,6516.745737,1.22120779,2.908789283,0,,,,0,,,,8304.901004,10449.29931,1.527675701,3.638763807
08-01-2021 06:00,5476.700979,4640.324662,1.036095285,2.467870649,7725.455899,9168.314662,1.432080979,3.411067172,6472.716258,6519.998385,1.221832583,2.910277474,0,,,,0,,,,8300.422389,10446.88812,1.527843561,3.639163633
08-01-2021 07:00,5470.57178,4627.210668,1.035176023,2.465681062,7754.450311,9229.250495,1.437340466,3.423594721,6477.746487,6527.412819,1.223037058,2.913146408,0,,,,0,,,,8303.661449,10451.47868,1.528902205,3.641685212
08-01-2021 08:00,5467.689733,4618.353161,1.034019516,2.462926385,7769.338623,9254.855836,1.438966787,3.427468447,6482.418885,6531.543138,1.223121596,2.91334777,0,,,,0,,,,8306.640341,10449.9648,1.528395103,3.640477348
08-01-2021 09:00,5470.493434,4629.084677,1.036011469,2.467671008,7791.452604,9315.707012,1.444763566,3.441275769,6486.482886,6547.828023,1.225496512,2.91900457,0,,,,0,,,,8319.690948,10493.29369,1.532720865,3.650780861
08-01-2021 10:00,5484.437547,4651.366421,1.03889117,2.474530155,7805.441789,9343.944564,1.447667133,3.448191764,6491.492886,6555.036766,1.226758846,2.922011318,0,,,,0,,,,8331.939651,10517.67786,1.535234988,3.656769239
08-01-2021 11:00,5481.051542,4635.579364,1.036212798,2.468150552,7830.017391,9379.153221,1.449017518,3.451408238,6488.462293,6535.776758,1.223962231,2.915350075,0,,,,0,,,,8327.872487,10487.1907,1.531699761,3.648348697
08-01-2021 12:00,5470.107494,4598.450917,1.031657868,2.457301186,7838.074935,9365.469144,1.447185871,3.447045447,6495.33713,6525.63171,1.222324076,2.911448158,0,,,,0,,,,8331.719997,10459.6118,1.528837883,3.641532003
08-01-2021 13:00,5446.071044,4557.319572,1.027377629,2.447106104,7827.384278,9344.520662,1.445695737,3.443496103,6492.217038,6520.993762,1.221911687,2.910465891,0,,,,0,,,,8343.923398,10490.54651,1.531210447,3.647183203
08-01-2021 14:00,5433.6012,4551.415532,1.028402164,2.44954644,7830.746113,9383.945755,1.450885068,3.455856548,6494.753022,6548.650076,1.226345284,2.921026256,0,,,,0,,,,8340.763692,10519.68014,1.535706415,3.657892128
08-01-2021 15:00,5433.003168,4537.557175,1.027747078,2.447986092,7813.978544,9326.428289,1.447552992,3.447919891,6494.552787,6531.801319,1.225747744,2.919602979,0,,,,0,,,,8297.587451,10397.97074,1.528119214,3.63982021
08-01-2021 16:00,5436.432324,4540.763115,1.026769702,2.445658085,7815.715221,9322.057578,1.445533773,3.443110322,6492.22574,6522.413969,1.223410362,2.91403558,0,,,,0,,,,8287.809319,10367.23318,1.524097925,3.630241918
08-01-2021 17:00,5416.917151,4501.507952,1.023363374,2.437544568,7808.83047,9300.570257,1.444868497,3.441525704,6503.953179,6539.847267,1.225888597,2.919938475,0,,,,0,,,,8285.807801,10354.70339,1.524251208,3.630607023
08-01-2021 18:00,5408.321042,4477.582142,1.020379259,2.430436717,7840.051,9352.802968,1.448276084,3.44964222,6507.482216,6534.804032,1.22496862,2.917747187,0,,,,0,,,,8291.592066,10349.30474,1.523280168,3.628294107
08-01-2021 19:00,5415.96367,4489.618136,1.021668177,2.433506785,7841.907298,9354.204909,1.448333007,3.449777805,6501.819365,6521.301442,1.22372909,2.914794756,0,,,,0,,,,8294.640168,10353.5385,1.523634213,3.629137406
08-01-2021 20:00,5412.673412,4473.060802,1.021272003,2.43256314,7846.85441,9349.741873,1.449861017,3.453417364,6514.548054,6533.386593,1.226403318,2.921164488,0,,,,0,,,,8272.941806,10286.5799,1.520676107,3.622091507
08-01-2021 21:00,5415.338553,4494.772369,1.024996472,2.441434437,7854.998031,9401.499605,1.455671961,3.467258427,6504.048867,6536.693173,1.228265887,2.925600933,0,,,,0,,,,8281.408559,10343.1211,1.526748797,3.636556019
08-01-2021 22:00,5411.104727,4478.289261,1.02355885,2.438010171,7873.525119,9427.294844,1.458041568,3.472902583,6505.639431,6527.836477,1.227880796,2.924683686,0,,,,0,,,,8295.183122,10356.79058,1.528180182,3.639965428
08-01-2021 23:00,5384.730166,4416.415588,1.017045725,2.42249659,7859.152901,9368.122518,1.453765814,3.462718184,6502.384931,6500.059895,1.225569265,2.919177861,0,,,,0,,,,8330.970729,10406.18787,1.531978387,3.649012356
09-01-2021 00:00,5373.254502,4390.928236,1.013866757,2.414924619,7858.796691,9356.537948,1.452270258,3.459155925,6505.674915,6498.749839,1.224953916,2.917712164,0,,,,0,,,,8334.66065,10402.99516,1.531199289,3.647156626
09-01-2021 01:00,5367.471695,4386.739553,1.01339312,2.413796466,7862.820615,9376.018684,1.453768933,3.462725611,6508.894383,6513.223511,1.226256777,2.920815442,0,,,,0,,,,8306.421572,10350.73127,1.527304457,3.637879543
09-01-2021 02:00,5361.323725,4361.137694,1.011217049,2.408613292,7869.096855,9364.859518,1.453771256,3.462731146,6524.135233,6523.688171,1.227917349,2.92477075,0,,,,0,,,,8308.773645,10327.20033,1.52649552,3.635952739
09-01-2021 03:00,5371.796818,4380.521788,1.013745301,2.414635324,7875.311695,9381.452394,1.455533116,3.466927712,6531.643273,6540.950922,1.230003707,2.929740237,0,,,,0,,,,8328.239061,10374.70097,1.530500361,3.645491852
09-01-2021 04:00,5360.79923,4371.693102,1.014100876,2.415482267,7894.501805,9445.909597,1.462286705,3.483014054,6532.267889,6557.552442,1.233071027,2.937046272,0,,,,0,,,,8313.243122,10364.77981,1.531638029,3.648201657
09-01-2021 05:00,5340.717337,4311.735206,1.007238128,2.399135919,7885.525948,9378.678789,1.456647479,3.469582008,6541.244392,6539.901704,1.231043397,2.932216671,0,,,,0,,,,8309.627541,10303.54225,1.526606356,3.636216738
09-01-2021 06:00,5343.268982,4311.036965,1.006184453,2.396626174,7859.959858,9310.939308,1.45021584,3.454262515,6542.77959,6535.42997,1.229550793,2.928661444,0,,,,0,,,,8294.15857,10256.87058,1.521888234,3.624978665
09-01-2021 07:00,5347.70946,4325.551561,1.010067754,2.40587579,7876.718916,9366.51778,1.457628104,3.471917755,6535.405086,6532.429034,1.231956278,2.934391057,0,,,,0,,,,8288.305463,10263.25727,1.525619368,3.633865837
09-01-2021 08:00,5346.409901,4307.373529,1.007399041,2.399519195,7826.88824,9227.01808,1.446025333,3.444281166,6533.115675,6505.195627,1.228664148,2.926549548,0,,,,4727.697822,3324.27655,0.888372343,2.116010045,8293.738602,10241.16554,1.523033931,3.627707597
09-01-2021 09:00,5336.848838,4292.218463,1.005300168,2.3945199,7849.797639,9278.386167,1.449339477,3.45217511,6539.262875,6518.758869,1.229363306,2.928214869,0,,,,4726.714008,3323.828857,0.887922715,2.114939078,8285.587237,10224.21466,1.521108667,3.623121818
09-01-2021 10:00,5349.56616,4313.320607,1.008613407,2.40241169,7857.137168,9296.289748,1.452132246,3.458827196,6546.86665,6533.837312,1.231952881,2.934382967,0,,,,4726.211653,3322.42596,0.888667602,2.11671332,8262.93983,10174.72112,1.518986152,3.61806621
09-01-2021 11:00,5346.045755,4309.053195,1.009361859,2.404194422,7883.375419,9360.714687,1.458767484,3.474631638,6521.921288,6488.798173,1.229370873,2.928232893,0,,,,4728.010576,3326.532675,0.890307421,2.120619198,8260.689782,10176.83406,1.520900793,3.622626684
09-01-2021 12:00,5347.576878,4296.534734,1.008611497,2.402407139,7881.603884,9330.991312,1.457295588,3.471125735,6526.366089,6476.810042,1.228918929,2.92715641,0,,,,4728.012703,3314.416268,0.889330153,2.118291449,8252.943845,10129.63994,1.518239209,3.616287069
09-01-2021 13:00,5353.272098,4309.08912,1.010550596,2.407025871,7865.958269,9303.416206,1.455996494,3.46803143,6501.626884,6432.371619,1.225478171,2.918960885,0,,,,4727.140045,3315.004482,0.889868017,2.119572585,8261.007422,10154.66961,1.520923154,3.622679946
09-01-2021 14:00,5345.875593,4284.62251,1.007767098,2.400395868,7863.01636,9275.124367,1.453658675,3.46246299,6501.815934,6416.297441,1.22389103,2.915180479,0,,,,4728.590924,3307.790587,0.888894373,2.117253466,8241.384688,10086.14085,1.51572983,3.610309992
09-01-2021 15:00,5342.252637,4284.4037,1.007733272,2.400315299,7895.248535,9356.692242,1.459951355,3.477451495,6499.21979,6419.342544,1.224135753,2.915763384,0,,,,4727.363557,3310.61089,0.889251078,2.118103099,8237.553007,10089.69407,1.515974229,3.610892124
09-01-2021 16:00,5338.925788,4271.95174,1.007647079,2.400109996,7884.614663,9324.823443,1.459243378,3.475765168,6490.841428,6394.956728,1.223462978,2.914160906,0,,,,4730.76641,3310.323581,0.89033856,2.120693369,8227.207917,10056.57736,1.515383327,3.609484656
09-01-2021 17:00,5329.921408,4246.797229,1.003024396,2.389099248,7874.85624,9280.224699,1.453304582,3.461619577,6496.523738,6391.059855,1.220951165,2.90817803,0,,,,4730.512033,3302.434539,0.88770279,2.11441524,8215.60293,10006.25024,1.509080613,3.59447225
09-01-2021 18:00,5331.50761,4240.701498,1.003228529,2.389585473,7842.70467,9196.629128,1.448054625,3.449114729,6498.020013,6382.835026,1.221250861,2.908891873,0,,,,4728.929617,3292.733272,0.88727953,2.113407078,8223.470242,10007.62477,1.510417534,3.597656657
09-01-2021 19:00,5351.030969,4278.484315,1.008511568,2.402169118,7831.987609,9184.469802,1.448663588,3.450565214,6492.222388,6378.388275,1.222093995,2.910900132,0,,,,4728.722711,3295.674055,0.888662218,2.116700498,8215.04957,10000.45223,1.511417204,3.600037768
09-01-2021 20:00,5373.348163,4306.002079,1.011305261,2.408823402,7841.354273,9184.687269,1.448343452,3.449802683,6485.002653,6348.903263,1.219038902,2.903623218,0,,,,4729.625704,3288.523104,0.887562026,2.114079954,8223.760206,9997.097266,1.510838083,3.598658362
09-01-2021 21:00,5368.616382,4302.998025,1.012093634,2.410701226,7821.953436,9154.739372,1.447561819,3.447940915,6478.146609,6343.932685,1.219935204,2.905758117,0,,,,4728.785717,3291.14105,0.888911827,2.11729504,8215.315494,9991.326938,1.512024023,3.601483146
09-01-2021 22:00,5376.823719,4301.290439,1.012080376,2.410669646,7807.051764,9094.132582,1.443038674,3.437167258,6462.202037,6291.529486,1.215280839,2.894671904,0,,,,4727.682154,3276.840796,0.887313904,2.113488955,8236.328328,10006.87294,1.513506816,3.605015004
09-01-2021 23:00,5373.787641,4295.282211,1.010170221,2.406119858,7797.22366,9067.902951,1.439307141,3.428279136,6466.246448,6297.054505,1.214290291,2.892312523,0,,,,5014.510004,3731.431101,0.94091633,2.241164329,8229.541138,9986.844755,1.510255621,3.597270998
10-01-2021 00:00,5361.285299,4268.863137,1.008874946,2.403034647,7808.172678,9087.045506,1.442993371,3.43705935,6461.940298,6283.060574,1.214852437,2.893651496,0,,,,5012.404137,3723.64513,0.94151193,2.242582986,8227.580629,9976.592683,1.511821889,3.601001685
10-01-2021 01:00,5348.250979,4262.714742,1.009179449,2.403759942,7806.963238,9115.548226,1.44649451,3.445398697,6466.159395,6314.05937,1.218836883,2.903142032,0,,,,5014.928187,3741.674631,0.944538311,2.249791509,8242.601854,10045.24226,1.518302703,3.616438305
10-01-2021 02:00,5349.676031,4247.786451,1.008164918,2.401343435,7829.225282,9134.656652,1.448952616,3.451253649,6462.528202,6283.922639,1.216861691,2.898437331,0,,,,5016.672493,3729.093539,0.94367424,2.247733383,8242.393899,10010.86823,1.516658895,3.612522926
10-01-2021 03:00,5355.988786,4257.774454,1.00925686,2.403944328,7828.56732,9131.606933,1.448682316,3.450609821,6465.324358,6288.151966,1.217254959,2.899374054,0,,,,5013.99613,3724.052442,0.943067009,2.246287022,8237.373721,9997.801473,1.515581002,3.609955499
10-01-2021 04:00,5354.015582,4256.315524,1.00976001,2.405142777,7824.715377,9128.56456,1.449321497,3.452132285,6470.965251,6302.41799,1.219382574,2.90444181,0,,,,5013.205907,3724.891206,0.943812218,2.248062032,8226.246322,9979.153503,1.515178566,3.608996937
10-01-2021 05:00,5168.775793,3930.855511,0.970919506,2.312628758,7857.103474,9165.865181,1.449181691,3.45179928,6485.994318,6309.295818,1.217454284,2.899848825,0,,,,5013.47184,3712.285175,0.940253465,2.239585453,8228.028669,9947.883946,1.509730034,3.596019105
10-01-2021 06:00,5458.86741,4415.47604,1.026390921,2.444755868,7881.379937,9213.232965,1.454774104,3.465119824,6487.527529,6306.195735,1.218802764,2.903060762,0,,,,5011.675513,3704.609185,0.940642388,2.240511827,8215.361013,9912.798178,1.509118858,3.594563347
10-01-2021 07:00,5481.053269,4451.151786,1.029362703,2.451834343,7860.030501,9159.988046,1.449401419,3.45232265,6488.636276,6304.376723,1.217572513,2.900130433,0,,,,5012.119713,3703.322395,0.939683853,2.238228697,8213.18534,9900.593648,1.506904431,3.589288814
10-01-2021 08:00,5469.846996,4436.161677,1.028869358,2.450659247,7858.987184,9168.568502,1.451641208,3.457657595,6490.805772,6315.496771,1.219961285,2.90582024,0,,,,5011.397606,3705.746374,0.941032517,2.241441074,8204.364428,9892.297661,1.507903367,3.591668174
10-01-2021 09:00,5466.295101,4424.691498,1.028329946,2.449374423,7858.166801,9158.845577,1.451766469,3.457955953,6493.882204,6314.762583,1.220695957,2.907570151,0,,,,5011.538451,3701.2092,0.941094607,2.241588965,8197.345043,9867.603613,1.506951942,3.589401979
10-01-2021 10:00,5472.805815,4430.931041,1.02871864,2.450300251,7874.256144,9184.774318,1.45343128,3.461921359,6488.552879,6297.980925,1.21885449,2.903183968,0,,,,5010.346778,3695.232318,0.94014778,2.239333723,8196.357873,9854.767744,1.505572979,3.586117433
