Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6,THERMAL_EFF
04-01-2021 11.00,4436.725625,3253.952924,0.874606068,2.218795796,5963.996071,6075.980884,1.166028118,2.958106946,8818.913498,12783.99001,1.689948616,4.287245448,6004.443271,6238.909036,1.187457217,3.012470615,7582.824583,9605.373035,1.447975121,3.673380768,7790.924652,10266.22878,1.505878488,3.820276326,30.849117213650786
04-01-2021 12.00,4436.725625,3248.856572,0.872153162,2.212572997,5961.074331,6058.401094,1.162053708,2.948024232,8816.795496,12751.20154,1.684505846,4.273437636,6005.677291,6230.065422,1.184269137,3.004382747,7588.827588,9599.71207,1.444700722,3.665073917,7790.953664,10245.53499,1.5013752,3.808851895,30.90081415581245
04-01-2021 13.00,4436.725625,3242.098692,0.871741259,2.211528036,5959.303278,6044.671547,1.161375503,2.946303686,8817.184998,12735.08408,1.684180958,4.272613425,6001.624325,6210.687603,1.183028615,3.001235656,7566.696084,9534.699269,1.440497638,3.654411077,7787.382916,10221.71193,1.500408755,3.806400113,30.78109419464543
04-01-2021 14.00,4583.644202,3492.999975,0.903877043,2.293053588,5952.624606,6045.502258,1.163768039,2.952373331,8803.302004,12732.39398,1.687169217,4.280194365,6003.603071,6229.052938,1.187024825,3.011373677,7570.757326,9567.650559,1.445737237,3.667703459,7780.571761,10230.36159,1.503836829,3.815096824,30.775530140569746
04-01-2021 15.00,4602.173076,3520.089073,0.90534239,2.296771039,5946.161681,6023.624706,1.15959211,2.94177938,8789.829172,12676.84108,1.680531855,4.263355984,6008.041173,6229.562795,1.184896229,3.005973623,7569.107161,9548.155795,1.441708444,3.657482779,7775.314717,10201.26713,1.498973261,3.802758397,30.798648502151778
04-01-2021 16.00,4608.446754,3529.204075,0.906692882,2.300197114,5943.96792,6017.56413,1.159372871,2.941223192,8774.767088,12637.07962,1.678444313,4.258060079,6011.566344,6235.08709,1.185766794,3.008182166,7564.370218,9535.082073,1.441186713,3.656159196,7769.842087,10185.80249,1.498330314,3.801127298,30.767612045888487
04-01-2021 17.00,4630.299901,3580.15542,0.913832461,2.318309576,5950.301348,6052.766797,1.164039111,2.953061017,8755.335049,12632.66293,1.680097092,4.262253029,6005.30131,6245.324926,1.188127361,3.01417071,7575.046964,9593.778751,1.447204122,3.671424814,7778.968177,10243.9633,1.504268861,3.816192851,30.828295456869874
04-01-2021 18.00,4616.058735,3554.033048,0.909559723,2.307470028,5945.413954,6038.204645,1.161225961,2.945924313,8764.776288,12643.59154,1.678745123,4.258823206,6001.252169,6232.577235,1.185458944,3.007401179,7565.298667,9561.978769,1.443071904,3.660941755,7788.977669,10258.79922,1.503482336,3.814197509,30.814094391273084
04-01-2021 19.00,4625.692205,3562.786756,0.911662454,2.312804466,5944.680586,6027.097263,1.161495568,2.946608281,8741.860437,12571.68835,1.675760472,4.25125142,6000.923953,6221.21858,1.1857742,3.008200955,7574.469543,9571.429422,1.445325252,3.666658292,7785.848862,10237.52143,1.503611671,3.81452562,30.796461244280465
04-01-2021 20.00,4632.752771,3576.248597,0.912666511,2.315351666,0.0,0.0,0.0,0.0,8721.819984,12521.82405,1.671476415,4.240383158,5998.690673,6218.2346,1.184768825,3.005650411,7584.860719,9596.042427,1.446297614,3.669125086,7789.495934,10247.1723,1.503396093,3.813978717,30.854896536663283
04-01-2021 21.00,4611.398069,3534.319519,0.906961708,2.300879103,0.0,0.0,0.0,0.0,8724.533448,12508.15573,1.669224505,4.234670269,5994.575016,6199.46386,1.18205635,2.998769108,7588.496831,9588.833522,1.444543163,3.664674203,7792.722594,10237.79201,1.501409414,3.808938694,30.869163446254618
04-01-2021 22.00,4618.927886,3551.400668,0.908905832,2.305811168,0.0,0.0,0.0,0.0,8741.879533,12562.90768,1.672637333,4.243328301,5996.610047,6210.588478,1.182998282,3.001158705,7590.319883,9602.165846,1.445467223,3.667018459,7794.190392,10252.02689,1.502385706,3.811415458,30.89232244920409
04-01-2021 23.00,4612.3058,3542.651881,0.909371373,2.306992202,0.0,0.0,0.0,0.0,8753.733148,12607.63528,1.678042338,4.257040307,5998.181296,6219.299626,1.185619465,3.007808406,7588.966843,9610.402485,1.448270855,3.674131019,7800.160629,10277.49704,1.506559086,3.822002943,30.858967431531276
05-01-2021 0.00,4619.022359,3558.12708,0.911617763,2.312691089,0.0,0.0,0.0,0.0,8738.544389,12583.42448,1.677231268,4.254982695,6000.293203,6231.074743,1.18730127,3.012074992,7594.142738,9633.457941,1.450645189,3.680154487,7803.261318,10296.18036,1.508563165,3.827087108,30.882369034601844
05-01-2021 1.00,4608.315425,3539.885239,0.908587481,2.30500354,0.0,0.0,0.0,0.0,8732.276933,12562.53999,1.674356337,4.247689259,5995.737327,6220.730132,1.18527261,3.006928468,7599.668932,9642.808959,1.449992414,3.678498456,7794.474923,10272.20333,1.505487299,3.819283915,30.926262465579924
05-01-2021 2.00,4614.005618,3552.470993,0.910907456,2.310889105,0.0,0.0,0.0,0.0,8731.050564,12571.98739,1.676350639,4.252748621,5994.403123,6223.489687,1.186579455,3.010243814,7605.364691,9666.283821,1.452981783,3.686082213,7791.727684,10275.45942,1.506945939,3.822984353,30.937767985385683
05-01-2021 3.00,4657.115064,3620.713116,0.918373971,2.329830972,0.0,0.0,0.0,0.0,8736.661187,12569.13357,1.675276779,4.250024335,5986.712029,6199.017062,1.183652509,3.002818417,7603.233366,9647.944862,1.450767154,3.680463902,7789.533594,10255.74289,1.504670281,3.817211216,30.92621018423813
05-01-2021 4.00,4665.18338,3628.27168,0.918014509,2.328919049,0.0,0.0,0.0,0.0,8715.658701,12492.16586,1.668001871,4.231568558,5993.800315,6202.241293,1.182394147,2.99962607,7609.191045,9643.28747,1.448501727,3.674716719,7780.375266,10214.82806,1.499830328,3.804932697,30.959625657667516
05-01-2021 5.00,4641.718165,3597.986464,0.914405704,2.319763841,0.0,0.0,0.0,0.0,8709.640446,12502.42155,1.668466786,4.232748004,6000.51746,6231.414062,1.184990925,3.006213858,7593.057687,9626.190853,1.447147253,3.671280542,7772.910101,10219.35099,1.500009747,3.805387867,30.93366287432502
05-01-2021 6.00,4620.037086,3560.280368,0.909641452,2.307677367,0.0,0.0,0.0,0.0,8709.248118,12497.0454,1.6675687,4.230469643,6000.931436,6230.371067,1.184441417,3.004819807,7582.679194,9598.846503,1.444618366,3.664864986,7756.614313,10177.2981,1.496480175,3.796433664,30.89978941542082
05-01-2021 7.00,4616.853048,3556.234865,0.909773026,2.308011159,0.0,0.0,0.0,0.0,8701.135671,12484.14359,1.667791597,4.231035112,5998.45582,6228.430308,1.185107843,3.006510468,7588.614951,9618.570541,1.447019856,3.670957347,7747.674024,10161.7009,1.496359797,3.796128276,30.91189635508705
05-01-2021 8.00,4599.362009,3517.953221,0.905579702,2.297373077,0.0,0.0,0.0,0.0,8677.878098,12404.50146,1.663033149,4.218963362,5992.994015,6203.680106,1.183226431,3.001737497,7601.017247,9629.944177,1.448312038,3.674235496,7739.620939,10123.20679,1.494078483,3.79034079,30.92083646921614
05-01-2021 9.00,4606.029406,3544.217587,0.908822852,2.305600655,0.0,0.0,0.0,0.0,8666.132076,12416.44795,1.664073126,4.22160169,5984.270838,6209.923822,1.183950026,3.003573192,7599.427371,9659.32151,1.450687901,3.680262844,7726.853988,10129.14483,1.494722995,3.791975859,30.964369234747746
05-01-2021 10.00,4610.813965,3539.387625,0.908359357,2.30442481,0.0,0.0,0.0,0.0,8656.415432,12358.43503,1.660422906,4.212341414,5982.482244,6185.83495,1.181821372,2.99817299,7592.990053,9617.016314,1.447706457,3.672699192,7746.142472,10145.35121,1.496129577,3.795544229,30.89224326566668
05-01-2021 11.00,4606.198527,3536.575999,0.907710565,2.302778885,0.0,0.0,0.0,0.0,8670.192259,12404.40763,1.662960863,4.21877998,5985.489594,6199.540398,1.182662192,3.000306075,7587.730275,9614.095103,1.446985599,3.670870441,7643.504333,9912.132212,1.478507613,3.750838913,30.898244806474107
05-01-2021 12.00,4584.336848,3494.497,0.901930573,2.288115572,0.0,0.0,0.0,0.0,8683.051628,12418.98266,1.662587454,4.217832674,5983.151339,6185.723425,1.180384764,2.994528447,7578.430619,9578.447533,1.443174201,3.661201272,7660.549405,9937.98254,1.479152842,3.752475802,30.86497807966106
05-01-2021 13.00,4559.882755,3464.646651,0.8983344,2.278992409,0.0,0.0,0.0,0.0,8688.604225,12463.75705,1.66545884,4.225117119,5986.48302,6210.925866,1.182673121,3.000333802,7566.830562,9575.828427,1.442864439,3.660415433,7668.33805,9983.234303,1.482381539,3.760666711,30.863162889436403
05-01-2021 14.00,4565.144939,3459.989567,0.897650719,2.277257971,0.0,0.0,0.0,0.0,8688.539573,12425.75737,1.662684899,4.218079884,5985.692009,6187.565344,1.180424739,2.994629861,7566.218414,9544.479315,1.440356019,3.654051801,7664.978149,9943.674399,1.479377077,3.753044664,30.81569691729798
05-01-2021 15.00,4591.527282,3516.462032,0.905616051,2.297465293,0.0,0.0,0.0,0.0,8684.84548,12457.41713,1.666962831,4.228932609,5988.771733,6214.821903,1.184464379,3.004878057,7569.040732,9582.575899,1.445024338,3.6658949,7666.521498,9980.544686,1.484016872,3.764815403,30.8387460537497
05-01-2021 16.00,4583.095106,3510.424594,0.904898855,2.295645832,0.0,0.0,0.0,0.0,8669.533925,12440.93238,1.665849,4.226106919,5985.346651,6220.798638,1.18504571,3.006352843,7561.288929,9582.35292,1.445007241,3.665851528,7674.943104,10019.83355,1.486887295,3.772097404,30.838393329000574
05-01-2021 17.00,4577.519486,3486.712533,0.900388439,2.284203319,0.0,0.0,0.0,0.0,8670.708072,12394.64757,1.659816505,4.210803032,5996.923135,6219.582416,1.18279427,3.000641144,7560.890291,9543.6663,1.439587941,3.652103258,7665.634656,9957.655396,1.47964357,3.753720733,30.829511995539217
05-01-2021 18.00,4570.56172,3472.545791,0.899178696,2.281134309,0.0,0.0,0.0,0.0,8666.342753,12379.33068,1.659522806,4.210057944,5991.808848,6205.743389,1.182153215,2.999014847,7558.343632,9534.14733,1.439576327,3.652073794,7643.550944,9901.421643,1.476224977,3.745048074,30.799010735249777
05-01-2021 19.00,4564.388015,3471.443741,0.898725339,2.279984184,0.0,0.0,0.0,0.0,8657.814815,12381.61764,1.6591268,4.209053312,5993.400065,6223.538443,1.183345673,3.002040002,7563.365191,9563.953217,1.441227029,3.656261475,7637.640107,9908.347509,1.476219734,3.745034774,30.859909595353546
05-01-2021 20.00,4575.717861,3492.479641,0.902133115,2.288629402,0.0,0.0,0.0,0.0,8641.982873,12352.32461,1.658716461,4.208012319,5988.076437,6216.760553,1.183839161,3.003291938,7555.601421,9553.959657,1.441845452,3.657830358,7630.530785,9899.232827,1.476947523,3.746881109,30.814441162005362
05-01-2021 21.00,4352.555342,3129.841039,0.858625409,2.17825432,0.0,0.0,0.0,0.0,8656.505056,12410.23675,1.663678726,4.220601132,5988.232328,6228.212514,1.185698711,3.008009446,7548.739358,9554.631004,1.442877739,3.660449175,7628.508619,9912.110981,1.478864033,3.751743118,30.794559144819118
05-01-2021 22.00,4352.555342,3130.256244,0.858151594,2.177052296,0.0,0.0,0.0,0.0,8689.682289,12491.48828,1.668154935,4.231956867,5990.471236,6232.825056,1.185423792,3.007312001,7551.569556,9559.688017,1.44239314,3.659219791,7633.952618,9924.157843,1.478906136,3.75184993,30.821209373920915
05-01-2021 23.00,4352.555342,3136.741007,0.859031584,2.17928475,0.0,0.0,0.0,0.0,8674.456989,12472.54757,1.667008747,4.229049094,5989.002213,6241.274839,1.186255868,3.009422904,7548.389204,9568.012332,1.443150943,3.66114227,7622.388741,9913.564104,1.478230008,3.750134657,30.83184923579052
06-01-2021 0.00,4352.555342,3120.244941,0.856119483,2.171897015,0.0,0.0,0.0,0.0,8684.800757,12443.12856,1.663450177,4.220021324,5985.139626,6202.961544,1.18163001,2.997687524,7551.996443,9533.09963,1.439175184,3.651056132,7617.660481,9856.123124,1.47257991,3.735800874,30.80420995733053
06-01-2021 1.00,4352.555342,3128.608544,0.856265031,2.172266258,0.0,0.0,0.0,0.0,8698.009803,12495.44952,1.665279702,4.224662662,5989.051304,6224.586143,1.182440324,2.999743216,7558.911968,9565.075019,1.440151171,3.653532122,7607.540004,9850.006294,1.470706199,3.731047438,30.886585753343716
06-01-2021 2.00,4352.555342,3131.559938,0.857285373,2.174854772,0.0,0.0,0.0,0.0,8700.081442,12513.3452,1.667612452,4.230580636,5992.289751,6237.356123,1.184465838,3.00488176,7560.216177,9578.445071,1.442211413,3.658758765,7590.68847,9820.230805,1.469549503,3.728113007,30.88557490824069
06-01-2021 3.00,4352.555342,3132.15156,0.858529884,2.178011983,0.0,0.0,0.0,0.0,8685.751823,12487.13988,1.668045868,4.231680175,5994.775711,6245.39465,1.186786327,3.010768628,7567.574268,9602.159054,1.445835673,3.667953184,7590.06338,9825.145195,1.471855628,3.733963435,30.884428148430455
06-01-2021 4.00,4352.555342,3126.422758,0.856397949,2.172603459,0.0,0.0,0.0,0.0,8688.054858,12465.84789,1.664122486,4.221726912,5992.96235,6229.062824,1.183445947,3.002294389,7567.880325,9582.412106,1.442167814,3.65864816,7604.406355,9838.725834,1.470624351,3.730839798,30.899300668583223
06-01-2021 5.00,4352.555342,3128.713893,0.856446575,2.172726819,0.0,0.0,0.0,0.0,8695.733776,12490.29,1.665333845,4.224800019,5996.026513,6239.222146,1.184081976,3.003907937,7579.340294,9613.484026,1.444165589,3.663716334,7614.302303,9867.240573,1.472381743,3.735298141,30.956611805461126
06-01-2021 6.00,4352.555342,3140.124584,0.85864762,2.178310668,0.0,0.0,0.0,0.0,8692.68258,12522.4791,1.668910313,4.233873193,5999.152886,6267.127569,1.187729372,3.013161047,7573.522613,9631.011813,1.446761525,3.670301985,7611.019733,9892.004776,1.475535766,3.74329961,30.957406480510087
06-01-2021 7.00,4352.555342,3137.302536,0.857132355,2.174466579,0.0,0.0,0.0,0.0,8682.578623,12481.11511,1.664073634,4.22160298,5996.420744,6255.030882,1.185109684,3.00651514,7566.170401,9602.000351,1.442838128,3.660348686,7591.628717,9834.452486,1.469473702,3.727920707,30.948080078719187
06-01-2021 8.00,4352.555342,3138.075572,0.857916925,2.176456963,0.0,0.0,0.0,0.0,8668.976278,12453.97646,1.663498782,4.220144632,5998.396219,6261.57368,1.186541742,3.010148139,7561.226559,9595.896235,1.44349087,3.662004632,7587.4872,9829.573116,1.470244202,3.729875395,30.914420256097696
06-01-2021 9.00,4352.555342,3132.735103,0.856624996,2.173179456,0.0,0.0,0.0,0.0,8670.631541,12438.20345,1.661342007,4.21467309,6001.886488,6258.498753,1.185441378,3.007356616,7561.405811,9580.767568,1.441383706,3.656658949,7577.993864,9791.362607,1.466396008,3.720112878,30.9108039495504
06-01-2021 10.00,4352.555342,3139.544056,0.858307044,2.177446659,0.0,0.0,0.0,0.0,8657.519474,12431.35075,1.662399051,4.217354714,6005.152648,6278.611938,1.188376633,3.01480309,7556.233344,9589.117009,1.443343701,3.661631278,7549.914115,9745.224057,1.464275453,3.714733222,30.89573003209494
06-01-2021 11.00,4352.555342,3144.555426,0.859013581,2.179239078,0.0,0.0,0.0,0.0,8660.764782,12455.23034,1.664200235,4.221924154,6004.747184,6286.921456,1.189234205,3.016978673,7563.78349,9619.103688,1.44570967,3.667633526,7556.680544,9774.356015,1.4666023,3.720636222,30.94162547533344
06-01-2021 12.00,4352.555342,3142.00477,0.858184447,2.17713564,0.0,0.0,0.0,0.0,8668.523828,12463.44902,1.663809437,4.220932736,6006.361564,6284.483313,1.188296369,3.014599468,7567.089705,9618.666463,1.444950273,3.665707004,7553.91804,9759.549598,1.464716312,3.715851643,30.956479764871105
06-01-2021 13.00,4352.555342,3140.899924,0.858270718,2.177354503,0.0,0.0,0.0,0.0,8635.967522,12378.5449,1.658489463,4.207436446,6016.691998,6304.1651,1.190394527,3.019922302,7570.702282,9625.0913,1.445727021,3.667677542,7554.478279,9758.649459,1.464994458,3.716557273,30.96051415700782
06-01-2021 14.00,4352.555342,3140.268544,0.858341867,2.177535,0.0,0.0,0.0,0.0,8619.779785,12336.99896,1.655971325,4.201048159,6021.797902,6313.712269,1.191410324,3.022499287,7565.941866,9612.592944,1.444932884,3.665662891,7555.410387,9759.398952,1.465199748,3.717078076,30.937305210138767
06-01-2021 15.00,4352.555342,3147.664136,0.859438778,2.180317763,0.0,0.0,0.0,0.0,8619.552202,12359.71543,1.657833536,4.205772421,6026.237019,6336.428863,1.19371982,3.028358268,7570.161031,9641.182037,1.447335676,3.671758555,7549.861842,9765.74185,1.465981682,3.719061769,30.97780348135369
06-01-2021 16.00,4352.555342,3141.688031,0.857474071,2.175333482,0.0,0.0,0.0,0.0,8618.251737,12330.73189,1.653776463,4.195479995,6024.202233,6319.675179,1.190614176,3.020479533,7569.726451,9620.438092,1.443891251,3.663020363,7545.320221,9735.197204,1.461794954,3.708440424,30.98489074333563
06-01-2021 17.00,4352.555342,3139.729683,0.857263891,2.174800275,0.0,0.0,0.0,0.0,8603.030436,12287.71558,1.650970827,4.188362352,6016.419081,6300.829035,1.189057072,3.016529302,7561.300405,9597.118458,1.442272646,3.658914109,7553.625128,9750.774394,1.463043699,3.711608376,30.944473176696498
06-01-2021 18.00,4352.555342,3142.761219,0.857903174,2.176422077,0.0,0.0,0.0,0.0,8614.366625,12326.83639,1.654034329,4.196134178,6010.761536,6294.952384,1.18884227,3.015984368,7546.583703,9571.109381,1.440718636,3.654971729,7557.958069,9769.284906,1.464751821,3.715941726,30.893898142335257
06-01-2021 19.00,4352.555342,3152.909535,0.858923338,2.179010139,0.0,0.0,0.0,0.0,8615.187009,12356.59994,1.655513803,4.199887469,6001.850629,6294.098869,1.188473508,3.015048852,7541.783724,9583.00326,1.441241246,3.65629754,7567.666164,9817.073241,1.467863348,3.723835386,30.921073152132855
06-01-2021 20.00,4352.555342,3147.470997,0.857594883,2.175639972,0.0,0.0,0.0,0.0,8631.713745,12376.97583,1.655690714,4.200336274,6004.064204,6287.775093,1.187001748,3.011315133,7535.01575,9550.838572,1.437787276,3.647535134,7575.738082,9819.034464,1.46686541,3.721303708,30.89132051495695
06-01-2021 21.00,4352.555342,3152.099017,0.859514186,2.180509067,0.0,0.0,0.0,0.0,8619.908288,12369.26035,1.657535069,4.205015237,6002.613794,6295.035184,1.189496382,3.017643791,7547.667278,9597.210799,1.443316276,3.661561702,7572.462247,9828.25932,1.469757136,3.728639753,30.922395438655187
06-01-2021 22.00,4352.555342,3152.960436,0.859163508,2.17961943,0.0,0.0,0.0,0.0,8624.126117,12379.43026,1.657376223,4.204612259,5996.5494,6283.138046,1.187798203,3.013335666,7555.04452,9614.285172,1.443839031,3.662887884,7574.945314,9833.887162,1.469328939,3.727553457,30.96619374101609
06-01-2021 23.00,4352.555342,3149.166515,0.857321965,2.174947602,0.0,0.0,0.0,0.0,8608.599005,12321.34162,1.65115418,4.188827504,5989.647403,6260.225348,1.183961916,3.003603355,7569.211961,9632.366615,1.443103632,3.661022246,7558.397485,9779.747372,1.463177928,3.711948902,31.04024130872545
07-01-2021 0.00,4352.555342,3159.89977,0.859772212,2.181163656,0.0,0.0,0.0,0.0,8605.472215,12352.50597,1.655229657,4.199166615,5990.77291,6283.462264,1.187567304,3.012749897,7567.676628,9659.823029,1.446937595,3.670748659,7561.992624,9820.232038,1.467982037,3.724136487,31.04623739568791
