Unnamed: 0,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,DATE_TIME,THERMAL_EFF
10-01-2021 0.00,7580.411871,1.365187641,3.366640073,10000.0,15815.00396,1.964740679,4.845176227,6665.637757,25.83227726207707
10-01-2021 1.00,7584.687135,1.364908337,3.365951293,9984.19805,15789.73127,1.962247799,4.839028625,6662.795081,25.85213545889033
10-01-2021 2.00,7547.588065,1.361453869,3.357432352,9987.635995,15743.3419,1.959050757,4.831144515,6659.584845,25.79095934766408
10-01-2021 3.00,7579.478793,1.365739189,3.368000226,9994.926979,15829.12486,1.966481389,4.84946893,6658.630233,25.818666577785486
10-01-2021 4.00,7564.224093,1.363643595,3.362832356,9962.173848,15709.48972,1.958000595,4.82855475,6659.030759,25.806300367422253
10-01-2021 5.00,7555.141099,1.364416621,3.364738689,9963.368489,15720.69061,1.961011963,4.835980974,6654.261781,25.76070929166155
10-01-2021 6.00,7538.378049,1.360781255,3.355773644,9970.18291,15708.65456,1.95715718,4.826474833,6652.639711,25.772220217500852
10-01-2021 7.00,7546.227781,1.363833876,3.363301601,9976.258106,15746.91436,1.962716592,4.8401847,6652.213678,25.74131178100195
10-01-2021 8.00,7538.273697,1.361491095,3.357524153,9993.823523,15771.53535,1.961759018,4.837823259,6652.587539,25.758426793835497
10-01-2021 9.00,7520.294764,1.359339479,3.352218131,9999.106904,15757.2693,1.960022176,4.833540098,6651.1441,25.73766664305491
10-01-2021 10.00,7542.691508,1.363153391,3.361623482,10000.0,15806.94231,1.965727113,4.847608837,6650.797892,25.742093043794405
10-01-2021 11.00,7542.530546,1.363361749,3.362137307,10000.0,15796.86896,1.965453454,4.846933975,6653.549564,25.73760971051824
10-01-2021 12.00,7553.050876,1.364894225,3.36591649,10000.0,15821.18118,1.967920741,4.853018464,6652.870733,25.744570576077457
10-01-2021 13.00,7549.826393,1.362295512,3.359507897,10000.0,15796.64269,1.963045171,4.840994997,6655.5838,25.782669268020904
10-01-2021 14.00,7536.773459,1.360700412,3.35557428,10000.0,15774.05893,1.961131429,4.836275585,6655.031287,25.768265315802708
10-01-2021 15.00,7546.576773,1.362881541,3.360953082,10000.0,15797.55658,1.964479135,4.844531244,6654.482467,25.760490224899318
10-01-2021 16.00,7540.462837,1.363676185,3.362912727,10000.0,15795.62794,1.966230491,4.848850199,6653.082278,25.724621060735526
10-01-2021 17.00,7546.469289,1.361505623,3.357559981,9981.101425,15736.0451,1.958826422,4.830591292,6656.194628,25.786156134821574
10-01-2021 18.00,7529.903812,1.360820682,3.355870874,9976.798713,15701.80618,1.957836562,4.828150233,6655.076187,25.742502622996895
10-01-2021 19.00,7543.851372,1.364377906,3.364643215,9969.754172,15729.07204,1.962815815,4.84042939,6651.540565,25.72294467465706
10-01-2021 20.00,7536.299623,1.362606401,3.360274571,9964.473757,15715.04731,1.960431011,4.834548311,6647.3807,25.73060335440141
10-01-2021 21.00,7519.318015,1.359073382,3.35156192,9965.605432,15675.88419,1.955145443,4.821513761,6648.879287,25.739362389444974
10-01-2021 22.00,7524.451443,1.359380092,3.352318287,9965.564446,15680.92867,1.955329006,4.821966439,6649.90702,25.751123210669817
10-01-2021 23.00,7534.71682,1.361348781,3.357173198,9966.312111,15700.69509,1.958097522,4.828793776,6650.813338,25.748964365299482
11-01-2021 0.00,7529.320064,1.36093636,3.356156143,9973.968403,15724.05381,1.959702841,4.832752596,6647.838225,25.738319049115628
11-01-2021 1.00,7526.548008,1.361333412,3.357135297,9993.294244,15786.14752,1.964533867,4.844666215,6644.709519,25.721338841007974
11-01-2021 2.00,7531.711118,1.361733412,3.358121722,9977.214587,15743.10526,1.961698885,4.837674969,6646.625931,25.7314226784521
11-01-2021 3.00,7539.332743,1.363447794,3.3623495,9974.015665,15754.08235,1.963750062,4.842733302,6645.860683,25.725074178104734
11-01-2021 4.00,7548.972165,1.363292869,3.361967445,9961.329893,15730.87684,1.960854543,4.835592766,6646.782357,25.760892142075694
11-01-2021 5.00,7523.901332,1.360152538,3.354223186,9962.316733,15678.51182,1.956399352,4.82460598,6648.734092,25.73461726693119
11-01-2021 6.00,7548.564966,1.362479368,3.3599613,9960.950682,15718.68343,1.959122754,4.831322065,6648.995537,25.774882903282997
11-01-2021 7.00,7510.212727,1.358382365,3.349857828,9953.558588,15635.19776,1.952931459,4.816053936,6647.071472,25.72127200406366
11-01-2021 8.00,7510.76383,1.358469116,3.350071761,9951.978055,15632.25722,1.952766491,4.815647112,6646.80984,25.72151677819985
11-01-2021 9.00,7544.184058,1.362374349,3.359702316,9943.283274,15679.42495,1.957140488,4.826433669,6645.194688,25.761909825074547
11-01-2021 10.00,7531.474165,1.359977909,3.353792542,9958.249387,15680.10613,1.955508548,4.822409201,6648.614488,25.763827048307586
11-01-2021 11.00,7537.031593,1.361008384,3.356333757,9964.05693,15704.28874,1.957786701,4.828027272,6649.458429,25.763316777194905
11-01-2021 12.00,7543.283844,1.36331416,3.36201995,9967.239622,15747.587,1.963012208,4.840913708,6644.882078,25.74107872108218
11-01-2021 13.00,7545.223887,1.36270179,3.360509807,9968.578969,15749.95776,1.961981907,4.838372919,6645.369236,25.75926950416437
11-01-2021 14.00,7549.168969,1.362459016,3.359911109,9985.209703,15788.72943,1.963598747,4.84236015,6648.250117,25.77733034435671
11-01-2021 15.00,7556.485296,1.362387196,3.359733997,9980.338608,15788.32737,1.962603453,4.839905691,6647.883791,25.803672816649083
11-01-2021 16.00,7542.626875,1.359530529,3.352689272,9992.682954,15782.56361,1.959866674,4.833156618,6649.896883,25.810469119498396
11-01-2021 17.00,7548.013257,1.361571531,3.357722514,10000.0,15823.22188,1.964617474,4.844872397,6648.400612,25.7901833913335
11-01-2021 18.00,7545.978414,1.362301662,3.359523066,10000.0,15835.47007,1.966663426,4.849917846,6645.177295,25.769412079111387
11-01-2021 19.00,7565.295342,1.363685146,3.362934824,10000.0,15867.16788,1.968089928,4.85343569,6645.683548,25.80916864778235
11-01-2021 20.00,7542.101512,1.360154729,3.35422859,10000.0,15807.34611,1.962261937,4.83906349,6648.84023,25.796827281619134
11-01-2021 21.00,7541.52685,1.359641838,3.352963769,9988.592643,15767.21882,1.959186476,4.831479206,6650.757714,25.804592189935367
11-01-2021 22.00,7584.11877,1.365059368,3.366323743,10000.0,15877.94893,1.968393825,4.85418512,6651.512131,25.847338125392273
11-01-2021 23.00,7569.055081,1.362760075,3.36065354,9988.820495,15812.51709,1.963074997,4.841068548,6652.897868,25.83952360717692
12-01-2021 0.00,7574.885761,1.363383602,3.362191197,10000.0,15848.61273,1.965454321,4.846936115,6654.188079,25.847602103954898
12-01-2021 1.00,7576.137716,1.363187455,3.361707487,9995.131358,15829.88739,1.963743793,4.842717842,6655.648652,25.85559390758096
12-01-2021 2.00,7598.006882,1.366544537,3.369986266,9999.180655,15871.99338,1.968417333,4.85424309,6658.920258,25.866527535673534
12-01-2021 3.00,7567.855417,1.360940965,3.356167499,9994.553154,15812.01183,1.960667725,4.835132063,6655.065291,25.86996123112352
12-01-2021 4.00,7591.601168,1.365768416,3.368072303,9998.110815,15873.48746,1.968410654,4.854226621,6655.084957,25.859406729319556
12-01-2021 5.00,7576.168984,1.362695717,3.360494831,9984.151939,15800.21251,1.961450766,4.837063092,6655.710261,25.865030823070935
12-01-2021 6.00,7578.19877,1.361378392,3.357246222,9975.192998,15776.72184,1.957815263,4.828097709,6655.223202,25.89699526908576
12-01-2021 7.00,7596.107962,1.364511836,3.364973495,9989.407986,15839.38375,1.963823693,4.842914882,6658.319453,25.89858638709907
12-01-2021 8.00,7607.533006,1.36626063,3.369286133,9994.406895,15871.98045,1.966909266,4.850524102,6659.414808,25.904339879236232
12-01-2021 9.00,7604.995399,1.365684518,3.367865404,9996.918373,15874.26281,1.966572635,4.849693949,6659.131505,25.906623159720287
12-01-2021 10.00,7610.359229,1.3656287,3.367727753,9997.763829,15883.31711,1.966334667,4.849107103,6659.38685,25.925954832878006
12-01-2021 11.00,7612.863213,1.364523431,3.365002089,10000.0,15882.42039,1.964385687,4.844300794,6661.243475,25.95549209929231
12-01-2021 12.00,7604.273103,1.363592195,3.362705602,9992.485894,15856.57887,1.962552384,4.839779751,6658.592586,25.943910501454937
12-01-2021 13.00,7621.235564,1.365275688,3.366857202,9982.091814,15862.98382,1.963313427,4.841656533,6657.952504,25.96971999273596
12-01-2021 14.00,7620.026908,1.364985655,3.366141963,9983.439295,15854.98262,1.962479286,4.839599487,6660.050421,25.971118627479466
12-01-2021 15.00,7625.356216,1.365774024,3.368086132,10000.0,15910.13533,1.966284676,4.848983824,6660.023057,25.974280499222687
12-01-2021 16.00,7622.116254,1.36665857,3.370267478,10000.0,15909.45968,1.967866826,4.852885505,6659.541312,25.946439945637774
12-01-2021 17.00,7600.628618,1.362006954,3.358796296,10000.0,15860.23274,1.960855859,4.835596013,6659.851867,25.96165808100388
12-01-2021 18.00,7602.371057,1.362089875,3.359000784,10000.0,15872.54398,1.961510829,4.837211211,6657.578653,25.966028923375124
12-01-2021 19.00,7608.066483,1.364106713,3.363974436,10000.0,15885.19937,1.964370188,4.844262573,6658.012875,25.947062095357627
12-01-2021 20.00,7617.594651,1.365097876,3.366418707,9984.102096,15856.49283,1.96288076,4.840589548,6659.003371,25.960694502019134
12-01-2021 21.00,7616.509797,1.364738089,3.365531449,9999.896067,15896.93519,1.965008186,4.845835917,6658.786082,25.963840393363025
12-01-2021 22.00,7621.580413,1.364933599,3.366013589,9991.518267,15891.05241,1.964223661,4.843901228,6656.671506,25.977404085450928
12-01-2021 23.00,7625.798285,1.36393777,3.363557812,9993.098696,15888.77388,1.962205038,4.838923174,6659.299786,26.010757228033448
13-01-2021 0.00,7632.844488,1.366723771,3.370428269,9991.392689,15903.55873,1.966179567,4.848724618,6659.230802,25.98172037403313
13-01-2021 1.00,7633.280107,1.366297361,3.369376715,9994.803721,15900.99867,1.965398854,4.846799328,6661.982585,25.991312334384673
13-01-2021 2.00,7638.092014,1.36445808,3.364840928,10000.0,15922.0581,1.96345221,4.84199878,6660.556128,26.042755087190557
13-01-2021 3.00,7654.225241,1.36773888,3.372931593,10000.0,15952.45788,1.967932854,4.853048335,6661.673905,26.035161967576055
13-01-2021 4.00,7617.696918,1.362978046,3.36119107,10000.0,15887.88024,1.961747645,4.837795213,6660.131854,26.001420051455987
13-01-2021 5.00,7657.035624,1.367452058,3.372224271,9980.966795,15908.94973,1.964467799,4.844503289,6660.534536,26.05018409368643
13-01-2021 6.00,7644.411537,1.365722223,3.367958386,9991.703736,15905.12041,1.963335738,4.841711552,6662.662844,26.040176363502837
13-01-2021 7.00,7652.362524,1.366124775,3.368951106,9992.308265,15903.62957,1.962804668,4.8404019,6666.698477,26.05957970499112
13-01-2021 8.00,7650.641564,1.365457638,3.367305903,9983.365736,15865.41526,1.959682537,4.832702526,6668.965141,26.066448456000344
13-01-2021 9.00,7651.296615,1.365482501,3.367367218,9973.626023,15861.62219,1.959535102,4.832338941,6663.803903,26.068205611619373
13-01-2021 10.00,7641.19388,1.363597923,3.362719726,9974.343629,15837.02624,1.956578441,4.825047626,6665.064864,26.069765606035507
13-01-2021 11.00,7669.534162,1.367536904,3.372433506,9972.96094,15877.01525,1.961136245,4.836287464,6668.180622,26.09108680086828
13-01-2021 12.00,7661.625908,1.366816059,3.370655856,9955.909571,15813.29684,1.957117679,4.826377422,6668.942414,26.077929597463438
13-01-2021 13.00,7656.560744,1.366974361,3.37104624,9943.085724,15773.85191,1.955529336,4.822460467,6668.534036,26.057671314152593
13-01-2021 14.00,7684.828205,1.369907384,3.378279261,9944.945509,15808.71732,1.958452948,4.829670281,6674.192759,26.097877902314654
13-01-2021 15.00,7664.185289,1.365858816,3.368295235,9943.105837,15762.8003,1.952556186,4.815128488,6673.679984,26.104923437004096
13-01-2021 16.00,7691.109661,1.369950769,3.378386252,9947.336307,15819.33788,1.95838354,4.829499115,6675.575464,26.118382721632088
13-01-2021 17.00,7670.679986,1.36754304,3.372448639,9944.297363,15778.54485,1.954952874,4.821038873,6674.056487,26.094867709218523
13-01-2021 18.00,7688.103194,1.368161245,3.373973172,9969.875171,15868.43755,1.95933212,4.831838376,6676.181053,26.14232190475576
13-01-2021 19.00,7691.486766,1.370815966,3.380519882,9986.281954,15925.44478,1.966168207,4.848696603,6676.376961,26.103177790107157
13-01-2021 20.00,7689.111949,1.368506826,3.374825396,9978.237509,15886.53139,1.960847237,4.83557475,6678.006146,26.139149601974903
13-01-2021 21.00,7664.869451,1.366391029,3.369607705,9973.896161,15841.75601,1.958105024,4.828812277,6675.586889,26.09708491008591
13-01-2021 22.00,7678.165798,1.368453038,3.374692751,9957.355723,15825.69277,1.95844666,4.829654774,6675.186036,26.102964097250066
13-01-2021 23.00,7683.836751,1.36847624,3.37474997,9955.764145,15819.3667,1.957279322,4.826776044,6677.62773,26.12180037689414
14-01-2021 0.00,7670.750085,1.366583854,3.370083223,9985.0476,15864.4299,1.958965945,4.830935364,6679.646528,26.11342196710152
14-01-2021 1.00,7700.812854,1.370709992,3.380258544,9982.026826,15899.40477,1.963230756,4.84145266,6683.41624,26.136849004867262
14-01-2021 2.00,7701.534504,1.369710346,3.377793354,0.0,0.0,0.0,0.0,6686.374186,26.158375371099545
14-01-2021 3.00,7713.848049,1.371776571,3.382888798,0.0,0.0,0.0,0.0,6684.344316,26.160734716123407
14-01-2021 4.00,7705.671551,1.37151119,3.38223435,0.0,0.0,0.0,0.0,6687.340962,26.138061565157138
14-01-2021 5.00,7704.571985,1.370509373,3.379763804,0.0,0.0,0.0,0.0,6687.510665,26.15343548992646
14-01-2021 6.00,7714.540668,1.371312902,3.381745358,0.0,0.0,0.0,0.0,6691.030225,26.171929938193806
14-01-2021 7.00,7723.993258,1.373929119,3.388197117,0.0,0.0,0.0,0.0,6692.411488,26.154100985084
14-01-2021 8.00,7704.278402,1.371559202,3.382352751,0.0,0.0,0.0,0.0,6688.856288,26.132421118865345
14-01-2021 9.00,7705.344028,1.369876848,3.378203958,0.0,0.0,0.0,0.0,6690.202176,26.168133476969242
14-01-2021 10.00,7697.321443,1.370467936,3.379661619,0.0,0.0,0.0,0.0,6692.822435,26.129613297057357
14-01-2021 11.00,7715.195473,1.373433173,3.386974084,0.0,0.0,0.0,0.0,6696.02996,26.133744408539282
14-01-2021 12.00,7725.63107,1.372773099,3.385346299,0.0,0.0,0.0,0.0,6695.924234,26.18167594308693
14-01-2021 13.00,7694.368556,1.369834633,3.378099854,0.0,0.0,0.0,0.0,6694.94177,26.13166494575979
14-01-2021 14.00,7707.504515,1.369770508,3.377941718,0.0,0.0,0.0,0.0,6696.896429,26.17750280287109
14-01-2021 15.00,7707.677176,1.370923968,3.380786224,0.0,0.0,0.0,0.0,6693.285865,26.15606365495113
14-01-2021 16.00,7706.186309,1.371529349,3.382279131,0.0,0.0,0.0,0.0,6692.135136,26.13946156246753
14-01-2021 17.00,7702.239206,1.372333977,3.384263396,0.0,0.0,0.0,0.0,6690.355759,26.110754688499444
14-01-2021 18.00,7695.837939,1.37089386,3.380711975,0.0,0.0,0.0,0.0,6692.75738,26.116460675536867
14-01-2021 19.00,7721.019118,1.374251479,3.388992079,0.0,0.0,0.0,0.0,6694.280151,26.137897652970445
14-01-2021 20.00,7702.202695,1.370479412,3.379689918,0.0,0.0,0.0,0.0,6696.377034,26.145964435805347
14-01-2021 21.00,7706.922955,1.371597024,3.382446021,0.0,0.0,0.0,0.0,6697.318592,26.140670421119932
14-01-2021 22.00,7690.973745,1.369948208,3.378379937,0.0,0.0,0.0,0.0,6696.805282,26.117969987153742
14-01-2021 23.00,7696.737822,1.372891824,3.385639081,0.0,0.0,0.0,0.0,6695.635095,26.081502877345176
15-01-2021 0.00,7698.983755,1.372561256,3.38482388,0.0,0.0,0.0,0.0,6695.911181,26.095396852977654
15-01-2021 1.00,7714.665862,1.374478271,3.389551362,0.0,0.0,0.0,0.0,6696.521824,26.112080768711156
15-01-2021 2.00,7689.572447,1.372767161,3.385331654,0.0,0.0,0.0,0.0,6693.493052,26.05958826835686
15-01-2021 3.00,7660.382453,1.368123728,3.373880652,0.0,0.0,0.0,0.0,6691.63175,26.048775689752564
15-01-2021 4.00,7675.521636,1.371687446,3.382669008,0.0,0.0,0.0,0.0,6691.708241,26.032445907403257
15-01-2021 5.00,7657.140275,1.368653174,3.3751863,0.0,0.0,0.0,0.0,6691.645123,26.02767844229708
15-01-2021 6.00,7681.131799,1.370649947,3.38011047,0.0,0.0,0.0,0.0,6691.972872,26.071192831135427
15-01-2021 7.00,7670.902307,1.371377351,3.381904295,0.0,0.0,0.0,0.0,6692.165227,26.022661800847153
15-01-2021 8.00,7655.194989,1.369252167,3.376663456,0.0,0.0,0.0,0.0,6692.801054,26.009682971645532
15-01-2021 9.00,7683.052529,1.373188916,3.386371729,0.0,0.0,0.0,0.0,6696.985965,26.0294955452264
15-01-2021 10.00,7654.837568,1.369137583,3.376380884,0.0,0.0,0.0,0.0,6696.229768,26.010645245101223
15-01-2021 11.00,7674.350715,1.37040146,3.379497684,0.0,0.0,0.0,0.0,6695.817489,26.052899734031055
15-01-2021 12.00,7683.313824,1.373545516,3.387251129,0.0,0.0,0.0,0.0,6694.99235,26.023622779737053
15-01-2021 13.00,7668.740459,1.372443158,3.384532643,0.0,0.0,0.0,0.0,6696.851701,25.995125087525047
15-01-2021 14.00,7655.683819,1.369426863,3.377094267,0.0,0.0,0.0,0.0,6697.108046,26.008025612284385
15-01-2021 15.00,7652.948478,1.369055355,3.376178105,0.0,0.0,0.0,0.0,6696.301542,26.0057881008846
15-01-2021 16.00,7673.216225,1.373198038,3.386394224,0.0,0.0,0.0,0.0,6694.567966,25.995998336436255
15-01-2021 17.00,7669.618248,1.373345017,3.386756684,0.0,0.0,0.0,0.0,6695.536971,25.981027937149427
15-01-2021 18.00,7649.092695,1.369476995,3.377217895,0.0,0.0,0.0,0.0,6695.286313,25.98468288059914
15-01-2021 19.00,7650.413251,1.37004183,3.378610815,0.0,0.0,0.0,0.0,6692.129396,25.978454229092122
15-01-2021 20.00,7644.864285,1.371894032,3.383178463,0.0,0.0,0.0,0.0,6688.822954,25.924563423895624
15-01-2021 21.00,7663.45765,1.372373521,3.384360913,0.0,0.0,0.0,0.0,6690.623278,25.978535813781356
15-01-2021 22.00,7636.524112,1.368764263,3.375460251,0.0,0.0,0.0,0.0,6690.303871,25.955494533276152
15-01-2021 23.00,7637.096552,1.370272308,3.379179187,0.0,0.0,0.0,0.0,6689.073553,25.92887287238842
16-01-2021 0.00,7646.731367,1.370915691,3.380765811,0.0,0.0,0.0,0.0,6686.193259,25.94940023890715
16-01-2021 1.00,7618.31702,1.367441615,3.372198518,0.0,0.0,0.0,0.0,6681.740451,25.91865654105646
16-01-2021 2.00,7638.775143,1.371048026,3.381092158,0.0,0.0,0.0,0.0,6680.302188,25.919898509206945
16-01-2021 3.00,7625.827821,1.369665678,3.3776832,0.0,0.0,0.0,0.0,6680.883433,25.902081207160272
16-01-2021 4.00,7614.391079,1.367883653,3.373288612,0.0,0.0,0.0,0.0,6682.512463,25.896928482427377
16-01-2021 5.00,7620.181683,1.368039278,3.373672393,0.0,0.0,0.0,0.0,6682.53496,25.91367440363051
16-01-2021 6.00,7624.617401,1.369038181,3.376135752,0.0,0.0,0.0,0.0,6683.621061,25.90984016699624
16-01-2021 7.00,7628.365784,1.370656865,3.38012753,0.0,0.0,0.0,0.0,6684.755421,25.891964459437
16-01-2021 8.00,7630.33573,1.370259026,3.379146433,0.0,0.0,0.0,0.0,6683.569732,25.90617016590847
16-01-2021 9.00,7618.382607,1.370405077,3.379506605,0.0,0.0,0.0,0.0,6684.558026,25.862830837780713
16-01-2021 10.00,7611.701629,1.368514903,3.374845313,0.0,0.0,0.0,0.0,6686.834132,25.87584036232304
16-01-2021 11.00,7632.200118,1.37076173,3.380386133,0.0,0.0,0.0,0.0,6688.367028,25.90299707440682
16-01-2021 12.00,7628.49791,1.370527758,3.379809144,0.0,0.0,0.0,0.0,6686.880548,25.894852044803102
16-01-2021 13.00,7605.923964,1.367755515,3.372972615,0.0,0.0,0.0,0.0,6688.684984,25.870554849410887
16-01-2021 14.00,7598.52809,1.366917775,3.370906696,0.0,0.0,0.0,0.0,6686.152455,25.861238566783012
16-01-2021 15.00,7619.468356,1.369995877,3.378497492,0.0,0.0,0.0,0.0,6685.50562,25.874242723793838
16-01-2021 16.00,7615.983916,1.3678306,3.37315778,0.0,0.0,0.0,0.0,6685.852104,25.90335045596939
16-01-2021 17.00,7610.98438,1.367216243,3.371642737,0.0,0.0,0.0,0.0,6688.073733,25.897978121096983
16-01-2021 18.00,7622.515596,1.368482974,3.374766576,0.0,0.0,0.0,0.0,6688.089811,25.91320682961358
16-01-2021 19.00,7616.077245,1.370356119,3.37938587,0.0,0.0,0.0,0.0,6686.084952,25.855928319631992
16-01-2021 20.00,7629.720858,1.370556862,3.379880915,0.0,0.0,0.0,0.0,6689.096924,25.898453358716957
16-01-2021 21.00,7594.129709,1.366549379,3.369998206,0.0,0.0,0.0,0.0,6686.209905,25.853236548455154
16-01-2021 22.00,7615.856588,1.367860456,3.373231405,0.0,0.0,0.0,0.0,6685.611834,25.902352012733807
