Unnamed: 0,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,THERMAL_EFF,DATE_TIME
07-01-2021 1.00,0.0,0.0,0.0,8031.63648,7034.362876,1.031603494,2.643580912,9284.892444,9042.06852,1.150554251,2.948403408,8381.404888,7497.287768,1.040635562,2.666726435,36.54148215225049,0.0
07-01-2021 2.00,0.0,0.0,0.0,8031.306154,6992.215926,1.026153132,2.629613848,9274.781442,8972.059717,1.143511456,2.930355583,8385.124337,7458.217975,1.035478905,2.653512019,36.4818708882699,0.0
07-01-2021 3.00,0.0,0.0,0.0,8031.314971,7008.419144,1.027148446,2.632164433,9277.08354,8996.955906,1.144913579,2.933948655,8389.621655,7483.436216,1.037042076,2.657517791,36.538301245181856,0.0
07-01-2021 4.00,0.0,0.0,0.0,8032.382596,7015.489562,1.02864305,2.635994497,9281.644541,9011.837336,1.146977302,2.939237141,8388.93069,7487.967095,1.038402116,2.66100302,36.53288643653215,0.0
07-01-2021 5.00,0.0,0.0,0.0,8036.818574,7017.976789,1.027444389,2.632922815,9279.930538,9002.893378,1.14486513,2.933824501,8384.169141,7476.333392,1.036213207,2.655393736,36.563961683995906,0.0
07-01-2021 6.00,0.0,0.0,0.0,8043.173573,7057.13539,1.032128597,2.644926539,9275.399418,9032.355695,1.148741055,2.943756923,8374.767641,7492.718705,1.039236783,2.663141932,36.559845813336246,0.0
07-01-2021 7.00,0.0,0.0,0.0,8038.244542,7044.459466,1.029502483,2.638196875,9281.241273,9036.049113,1.14710259,2.939558203,8380.193338,7496.979542,1.037774579,2.659394899,36.62703713101493,0.0
07-01-2021 8.00,0.0,0.0,0.0,8039.817629,7025.878106,1.02730694,2.632570589,9276.285162,9000.860142,1.143944587,2.931465522,8375.785707,7467.033091,1.034944503,2.652142563,36.58512070709584,0.0
07-01-2021 9.00,0.0,0.0,0.0,8038.051537,7046.897575,1.028909634,2.636677645,9297.558141,9066.674558,1.148176549,2.942310323,8378.66024,7497.788927,1.0371168,2.657709278,36.716799781548886,0.0
07-01-2021 10.00,0.0,0.0,0.0,8041.063645,7073.797509,1.031723522,2.643888496,9310.836042,9117.448929,1.152387846,2.953102169,8387.868846,7536.608229,1.040745161,2.667007294,36.78748825182045,0.0
07-01-2021 11.00,0.0,0.0,0.0,8038.814276,7043.446293,1.02802282,2.634405099,9309.297334,9080.64675,1.148394228,2.942868146,8396.723898,7521.967587,1.038259333,2.660637125,36.7664117556215,0.0
07-01-2021 12.00,0.0,0.0,0.0,8029.130861,7045.853149,1.029599141,2.63844457,9305.406577,9097.038475,1.150994303,2.949531084,8400.382879,7546.894659,1.041408845,2.668708046,36.74957524247376,0.0
07-01-2021 13.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9301.934724,9083.283813,1.148436909,2.942977521,8394.035346,7531.01274,1.038788765,2.661993845,36.775722096995,0.0
07-01-2021 14.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9298.868389,9064.890677,1.146868962,2.938959508,8401.570223,7531.764703,1.038421262,2.661052085,36.751429621330175,0.0
07-01-2021 15.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9299.908058,9117.255844,1.152179657,2.952568663,8394.305477,7562.947965,1.042350808,2.671121914,36.79335622729073,0.0
07-01-2021 16.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9295.800162,9097.402847,1.151773926,2.951528939,8398.213634,7557.562937,1.042746615,2.672136207,36.7261708304431,0.0
07-01-2021 17.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300.22206,9087.529903,1.149108286,2.944697988,8399.511045,7546.186792,1.040151509,2.665486004,36.77141675422078,0.0
07-01-2021 18.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9296.31387,9094.746376,1.150061096,2.947139651,8395.657825,7551.66861,1.040962099,2.667563218,36.77012838972586,0.0
07-01-2021 19.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9297.672212,9106.570433,1.152386358,2.953098355,8393.246212,7554.975827,1.042598655,2.671757046,36.743642657124994,0.0
07-01-2021 20.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300.83444,9101.790733,1.150391118,2.947985363,8401.353181,7560.023221,1.041407284,2.668704047,36.78805206397237,0.0
07-01-2021 21.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9298.268485,9097.615662,1.151773267,2.95152725,8398.567491,7554.58092,1.042516676,2.671546968,36.72705097734033,0.0
07-01-2021 22.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9323.684582,9131.670272,1.151720931,2.951393136,8406.759869,7561.54511,1.040982801,2.667616269,36.866204531987755,0.0
07-01-2021 23.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9344.108414,9188.660219,1.157368172,2.96586472,8399.143588,7567.763779,1.043306682,2.673571432,36.915276332654095,0.0
08-01-2021 0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9351.69072,9156.198169,1.153882362,2.956932004,8400.514622,7531.773733,1.039473654,2.663748937,36.89598551013625,0.0
08-01-2021 1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9348.062349,9156.111542,1.154134704,2.957578656,8401.2171,7537.598146,1.040047181,2.665218655,36.887569510861226,0.0
08-01-2021 2.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9356.233393,9189.383491,1.156430969,2.96346305,8383.77085,7525.762059,1.039316768,2.663346903,36.948101560178,0.0
08-01-2021 3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9346.356346,9178.61441,1.156693028,2.9641346,8368.547688,7505.809122,1.038846008,2.662140536,36.89644080099821,0.0
08-01-2021 4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9357.151415,9169.665973,1.15471503,2.959065796,8388.287088,7514.680014,1.038131299,2.660309027,36.92361069719031,0.0
08-01-2021 5.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9345.307401,9145.5131,1.154079762,2.957437862,8388.676345,7510.900883,1.038604952,2.661522808,36.84662523560673,0.0
08-01-2021 6.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9332.443449,9150.340201,1.15597013,2.962282106,8388.206594,7532.086561,1.041487867,2.668910548,36.805785873978344,0.0
08-01-2021 7.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9347.443186,9145.592161,1.15527682,2.960505434,8379.599242,7492.484824,1.038414264,2.661034151,36.808764234354975,0.0
08-01-2021 8.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9368.428187,9196.734984,1.158598417,2.969017339,8361.050741,7476.601703,1.037468172,2.658609701,36.90848402818641,0.0
08-01-2021 9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9373.334482,9206.57094,1.16071947,2.974452736,8337.148324,7438.665178,1.03617815,2.6553039,36.88044060267513,0.0
08-01-2021 10.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9394.597179,9229.725148,1.162149674,2.978117769,8321.983473,7403.985884,1.033807075,2.649227795,36.927692433232025,0.0
08-01-2021 11.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9406.477926,9246.431069,1.163727569,2.982161273,8329.711087,7413.088204,1.034937177,2.65212379,36.9443712466678,0.0
08-01-2021 12.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9401.658656,9226.951966,1.161470878,2.97637829,8320.998019,7390.074977,1.032364404,2.645530817,36.93817215335506,0.0
08-01-2021 13.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9381.390884,9173.344707,1.158365637,2.968420819,8323.004864,7376.623295,1.031675474,2.643765369,36.82201189502309,0.0
08-01-2021 14.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9378.882286,9140.165126,1.154643132,2.958881551,8326.050609,7358.203158,1.029018447,2.636956486,36.80711104525689,0.0
08-01-2021 15.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.076027,9187.225346,1.161661253,2.976866145,8324.723035,7387.373858,1.034707058,2.651534088,36.77310751348392,0.0
08-01-2021 16.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9375.772013,9183.688874,1.161054778,2.975311996,8322.815947,7392.206738,1.034672725,2.651446106,36.77815328431094,0.0
08-01-2021 17.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9364.17594,9125.319431,1.156335545,2.963218517,8331.455658,7373.273301,1.032390911,2.645598744,36.69354457520895,0.0
08-01-2021 18.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9347.099958,9068.206544,1.152447647,2.953255413,8323.012099,7335.630924,1.029505699,2.638205116,36.58690427917952,0.0
08-01-2021 19.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9341.086111,9060.117405,1.15296208,2.954573697,8316.246847,7326.303544,1.029855206,2.63910076,36.53795763322674,0.0
08-01-2021 20.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9345.889425,9088.749418,1.156555932,2.96378328,8321.382034,7351.023714,1.033185047,2.647633791,36.53952990670693,0.0
08-01-2021 21.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9343.580571,9082.097369,1.156796291,2.964399223,8305.649198,7323.074801,1.031826602,2.644152648,36.5052000290987,0.0
08-01-2021 22.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9341.406369,9029.300444,1.152093313,2.9523474,8299.671996,7272.817586,1.027143541,2.632151864,36.441136632331855,0.0
08-01-2021 23.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9335.513782,9023.953218,1.152030919,2.952187507,8312.518067,7296.398706,1.029013732,2.636944404,36.421528374763824,0.0
09-01-2021 0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9344.390593,9060.947241,1.157632192,2.966541297,8332.04433,7343.869786,1.035218788,2.652845444,36.39388954116489,0.0
09-01-2021 1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9334.042641,9052.153674,1.156440259,2.963486857,8358.327515,7392.999863,1.038048522,2.660096903,36.39604406599352,0.0
09-01-2021 2.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9336.37441,8988.0162,1.151047548,2.949667529,8364.371263,7344.695497,1.033465712,2.648353022,36.30747515146694,0.0
09-01-2021 3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9340.542141,9010.671718,1.152386473,2.953098648,8344.647327,7327.297337,1.032159825,2.645006565,36.356702130931474,0.0
09-01-2021 4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9347.708097,9006.019346,1.153054308,2.954810039,8327.948561,7286.274031,1.030183763,2.63994272,36.31688402479132,0.0
09-01-2021 5.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9338.832842,8971.173477,1.150931348,2.949369753,8334.206686,7278.419388,1.029638102,2.638544411,36.24309704861827,0.0
09-01-2021 6.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9333.85753,8990.208746,1.154589389,2.958743828,8350.048416,7324.571935,1.035018172,2.652331345,36.204927343934465,0.0
09-01-2021 7.00,0.0,0.0,0.0,10000.0,10148.34596,1.24347478,3.186520998,9343.655739,8985.893121,1.152922857,2.954473182,8345.260128,7300.193463,1.032000412,2.644598053,36.23985620628367,0.0
09-01-2021 8.00,0.0,0.0,0.0,10000.0,10157.60104,1.245449132,3.19158046,9341.589466,8989.672178,1.154429115,2.958333111,8343.177953,7302.439256,1.033323655,2.647988986,36.20779267814054,0.0
09-01-2021 9.00,0.0,0.0,0.0,10000.0,10170.84831,1.248580071,3.199603785,9337.673019,8993.14121,1.156749865,2.964280251,8343.43458,7310.150481,1.035803804,2.654344602,36.14909437264383,0.0
09-01-2021 10.00,0.0,0.0,0.0,10000.0,10094.18015,1.241495037,3.18144772,9362.056681,8963.614851,1.152647411,2.953767327,8330.166587,7231.269983,1.028301433,2.635119072,36.15864726510778,0.0
09-01-2021 11.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9365.559326,8962.073995,1.152884082,2.954373818,8319.231273,7207.795884,1.026948112,2.631651059,36.14500996158879,0.0
09-01-2021 12.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9364.880429,8968.526123,1.153022217,2.954727803,8308.760664,7198.387983,1.026064305,2.62938622,36.16669870711669,0.0
09-01-2021 13.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9368.47179,8987.653834,1.157590117,2.966433476,8303.920461,7200.081905,1.029232662,2.637505434,36.10081387029293,0.0
09-01-2021 14.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9390.117751,9000.672979,1.156996181,2.96491146,8311.063943,7193.088629,1.027523386,2.633125252,36.17166697005208,0.0
09-01-2021 15.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9396.658595,9040.216897,1.162226649,2.978315025,8313.952541,7219.798789,1.031825377,2.644149508,36.16708338450469,0.0
09-01-2021 16.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9395.188793,8991.500951,1.156884903,2.964626299,8329.622232,7206.654478,1.028909328,2.636676861,36.13828238692968,0.0
09-01-2021 17.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9399.600474,9030.546028,1.16250538,2.979029298,8332.502715,7236.355641,1.033859173,2.649361304,36.119730844829306,0.0
09-01-2021 18.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9392.140963,9001.707782,1.160742325,2.974511304,8338.472009,7231.515335,1.033590228,2.648672107,36.05907286457567,0.0
09-01-2021 19.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9385.20747,8983.635356,1.159085815,2.970266343,8334.112741,7219.430354,1.032274258,2.645299808,36.038108715708255,0.0
09-01-2021 20.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9384.011918,8951.335658,1.156991626,2.964899786,8334.595119,7194.361904,1.030487509,2.640721096,35.97353307169209,0.0
09-01-2021 21.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9373.753927,8959.13752,1.159644602,2.971698286,8327.193386,7202.905052,1.033090199,2.647390733,35.92251696082334,0.0
09-01-2021 22.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9381.097247,8929.205865,1.155821541,2.961901334,8340.465828,7189.128301,1.030435555,2.640587959,35.92092552695163,0.0
09-01-2021 23.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9381.391426,8973.157579,1.160788785,2.974630363,8338.762901,7221.730804,1.034659709,2.65141275,35.94326769125339,0.0
10-01-2021 0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9389.574913,8974.141881,1.16202377,2.977795129,8341.300751,7214.391208,1.035163141,2.652702843,35.90900618744622,0.0
10-01-2021 1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9379.926124,8961.356069,1.160790802,2.974635533,8363.597273,7252.024095,1.03744089,2.658539789,35.89593267971601,0.0
10-01-2021 2.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9371.968161,8884.531093,1.154020104,2.957284981,8364.100256,7199.663315,1.032101883,2.644858081,35.79699765286225,0.0
10-01-2021 3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9365.851122,8882.461069,1.154743005,2.959137483,8344.318176,7175.722861,1.031254017,2.642685346,35.766252554031375,0.0
10-01-2021 4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9373.164153,8885.456806,1.154584991,2.958732557,8353.984216,7183.102367,1.031450282,2.643188292,35.78321177679836,0.0
10-01-2021 5.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9376.042355,8876.597634,1.15333575,2.95553126,8340.161641,7150.635712,1.02857496,2.635820011,35.78625452703699,0.0
10-01-2021 6.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9373.139848,8881.819472,1.155465661,2.960989357,8348.721656,7171.57159,1.031707943,2.643848573,35.74130163146116,0.0
10-01-2021 7.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9387.666933,8932.505142,1.160286581,2.973343419,8347.93159,7191.781191,1.034445057,2.650862685,35.79591528846044,0.0
10-01-2021 8.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9386.878768,8935.620467,1.160654634,2.974286589,8331.460328,7170.157041,1.033107342,2.647434664,35.797044436092406,0.0
10-01-2021 9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9386.928533,8875.73771,1.155087584,2.960020499,8340.803815,7134.415013,1.028973408,2.636841069,35.72851867057909,0.0
10-01-2021 10.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9386.693403,8891.717214,1.156024684,2.962421906,8348.805553,7160.804131,1.030760639,2.641421018,35.76382829390404,0.0
10-01-2021 11.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9202.309527,8619.092749,1.140980713,2.923870316,8354.848137,7193.789583,1.035540121,2.653668889,35.124384061766946,0.0
10-01-2021 12.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9208.396527,8629.74221,1.14210308,2.926746487,8357.070727,7197.877509,1.036277752,2.655559138,35.13322250221175,0.0
10-01-2021 13.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9213.8185,8615.023996,1.140337601,2.922222282,8348.283384,7164.481636,1.03317121,2.647598332,35.12760276544087,0.0
10-01-2021 14.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9198.585059,8586.428232,1.137914041,2.916011681,8342.800654,7153.033538,1.03187225,2.644269624,35.085571441041516,0.0
10-01-2021 15.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9191.284317,8604.273547,1.140626668,2.922963043,8328.166619,7155.268876,1.033410722,2.648212105,35.074876788978344,0.0
10-01-2021 16.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9191.577594,8600.433181,1.140673398,2.923082792,8332.948372,7158.732141,1.033900064,2.64946609,35.05778546314799,0.0
10-01-2021 17.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9207.547725,8603.763326,1.1405281,2.922710455,8337.872846,7146.785534,1.032755579,2.64653324,35.075828000051736,0.0
10-01-2021 18.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9203.962482,8582.701687,1.136924089,2.913474838,8335.51074,7131.084937,1.029588753,2.638417951,35.100880901208946,0.0
10-01-2021 19.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9186.253431,8546.734329,1.133676545,2.905152699,8340.111407,7132.797889,1.028935011,2.636742675,35.05391338217768,0.0
10-01-2021 20.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9186.214283,8548.927759,1.134450794,2.907136786,8344.898089,7141.737546,1.030157305,2.639874918,35.03897958912447,0.0
10-01-2021 21.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9171.132742,8530.635572,1.134351428,2.906882152,8345.05973,7146.769504,1.031482003,2.64326958,34.96706924363199,0.0
10-01-2021 22.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9170.248345,8527.156048,1.133267646,2.904104857,8345.442277,7145.923097,1.030638152,2.641107132,34.98623322286021,0.0
10-01-2021 23.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9187.692512,8575.960081,1.138330949,2.917080048,8346.969859,7165.033557,1.033676962,2.64889437,35.029962589369404,0.0
11-01-2021 0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200.162274,8603.400032,1.139384582,2.91978008,8343.54073,7166.463717,1.033108588,2.647437858,35.10954851119758,0.0
11-01-2021 1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9211.734271,8596.799174,1.138488123,2.91748282,8333.618296,7129.072352,1.030004197,2.639482563,35.11023558346401,0.0
11-01-2021 2.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9214.009218,8598.389141,1.137051364,2.913800992,8321.036885,7108.628842,1.027099565,2.632039171,35.16110208557336,0.0
11-01-2021 3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9206.640803,8582.673653,1.135814952,2.910632568,8324.724643,7111.20951,1.027061829,2.631942471,35.13504257148977,0.0
11-01-2021 4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9197.650307,8589.084016,1.13753248,2.915033895,8316.97162,7117.184397,1.028775692,2.636334403,35.108195761846915,0.0
11-01-2021 5.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9207.82939,8616.452741,1.138931262,2.918618406,8321.093655,7133.128555,1.029557977,2.638339083,35.17681079352838,0.0
11-01-2021 6.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9214.929915,8607.653989,1.137220114,2.914233429,8320.250799,7115.262199,1.027310505,2.632579724,35.19376540221201,0.0
11-01-2021 7.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212.920559,8616.478957,1.137886658,2.91594151,8328.946739,7139.154621,1.029073853,2.637098471,35.209210974765995,0.0
11-01-2021 8.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9214.644391,8617.955198,1.137451816,2.914827187,8326.995202,7135.151277,1.028275173,2.635051777,35.22870589280462,0.0
11-01-2021 9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9207.823295,8634.345498,1.140905896,2.923678592,8331.277345,7164.184614,1.032478548,2.64582332,35.1888492340651,0.0
11-01-2021 10.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9211.139518,8632.340512,1.138857688,2.918429865,8343.834066,7178.755766,1.031759971,2.6439819,35.24394961080263,0.0
11-01-2021 11.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9215.345452,8640.670875,1.139520731,2.920128976,8337.182919,7169.559922,1.031214958,2.642585253,35.257433772966685,0.0
11-01-2021 12.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9224.02244,8678.893611,1.143126593,2.929369336,8345.374728,7202.166839,1.034509826,2.651028662,35.30169049263648,0.0
11-01-2021 13.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9224.865937,8674.886351,1.14061922,2.922943957,8352.39481,7209.610269,1.032972563,2.64708928,35.36295714908641,0.0
11-01-2021 14.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9237.71045,8704.755187,1.143417822,2.930115638,8357.456237,7224.899603,1.03486197,2.651931064,35.39786517127258,0.0
11-01-2021 15.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9224.980141,8696.803598,1.143270961,2.929739292,8342.817376,7213.505777,1.034424384,2.65080971,35.37007299952654,0.0
11-01-2021 16.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9228.794491,8685.444819,1.139651122,2.920463116,8356.723575,7221.371189,1.032325293,2.64543059,35.43607476853198,0.0
11-01-2021 17.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9231.898649,8729.411286,1.145440155,2.935298055,8345.957716,7236.21036,1.036016672,2.654890097,35.43545537906694,0.0
11-01-2021 18.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9240.134733,8719.401769,1.14275186,2.928409048,8326.799156,7187.062556,1.030704009,2.641275897,35.47808899960509,0.0
11-01-2021 19.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9236.807242,8710.209111,1.140819381,2.923456889,8326.699945,7184.314427,1.029287791,2.637646706,35.50071967014656,0.0
11-01-2021 20.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9243.773112,8729.672535,1.14107325,2.924107451,8315.293824,7174.231414,1.027664298,2.633486354,35.57213196686633,0.0
11-01-2021 21.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9244.868648,8754.574081,1.144059784,2.931760726,8347.500559,7243.351293,1.033779262,2.649156522,35.580477229226986,0.0
11-01-2021 22.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9246.013696,8768.565192,1.144881269,2.933865858,8340.61573,7243.14112,1.033635416,2.648787903,35.61176931281683,0.0
11-01-2021 23.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9245.460859,8746.874574,1.13996475,2.921266816,8325.897008,7204.406265,1.027724132,2.633639684,35.67688619479143,0.0
12-01-2021 0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9259.339774,8781.827812,1.142429412,2.927582744,8332.547606,7224.921926,1.029383585,2.637892187,35.74217758509287,0.0
12-01-2021 1.00,8105.688786,1.094296212,2.804236896,0.0,0.0,0.0,0.0,9259.792341,8818.300778,1.146317267,2.937545738,8320.52345,7236.173585,1.031563477,2.643478366,35.76889632633433,8863.053679
12-01-2021 2.00,8115.005924,1.093076245,2.801110616,0.0,0.0,0.0,0.0,9266.775715,8820.835291,1.144577215,2.933086692,8315.094239,7220.800078,1.028716182,2.636181904,35.833570407024226,8874.037948
12-01-2021 3.00,8085.821156,1.091149987,2.796174398,0.0,0.0,0.0,0.0,9266.480329,8814.030204,1.1440917,2.931842514,8313.474917,7213.019484,1.028181552,2.634811864,35.82112042950484,8859.190761
12-01-2021 4.00,8104.299361,1.093293048,2.801666194,0.0,0.0,0.0,0.0,9256.127486,8850.518827,1.14733114,2.940143884,8305.47686,7245.87974,1.031250419,2.642676124,35.867855836992184,8840.13883
12-01-2021 5.00,8061.312992,1.088785564,2.790115343,0.0,0.0,0.0,0.0,9258.366113,8829.066977,1.144220607,2.93217285,8314.269373,7239.721936,1.029335435,2.637768799,35.8781889490789,8827.677273
12-01-2021 6.00,8020.634666,1.087862911,2.787750957,0.0,0.0,0.0,0.0,9177.226445,8722.948577,1.139252379,2.919441299,8317.022487,7267.030666,1.032950895,2.647033755,35.60154409557244,8786.51453
12-01-2021 7.00,8004.295544,1.084362988,2.778782076,0.0,0.0,0.0,0.0,9169.327116,8702.769959,1.135423794,2.909630189,8307.932252,7248.224496,1.029330662,2.637756567,35.638956471982105,8780.61312
12-01-2021 8.00,8028.963317,1.086604427,2.784525974,0.0,0.0,0.0,0.0,9172.492132,8711.79339,1.136633566,2.912730344,8307.395639,7249.895623,1.029995532,2.639460358,35.63793704669085,8793.903322
12-01-2021 9.00,8043.034031,1.085375769,2.781377421,0.0,0.0,0.0,0.0,9186.270363,8743.926433,1.136388649,2.912102722,8317.887255,7276.239981,1.02973642,2.638796359,35.77709501019676,8797.299942
12-01-2021 10.00,8037.141155,1.084248068,2.778487582,0.0,0.0,0.0,0.0,9194.977313,8745.013267,1.13564671,2.910201433,8321.88923,7271.555502,1.028724731,2.636203812,35.8049186987367,8801.070313
12-01-2021 11.00,8096.235868,1.089847017,2.792835414,0.0,0.0,0.0,0.0,9201.824051,8799.937271,1.140882316,2.923618164,8309.703995,7289.215537,1.031458626,2.643209675,35.86445157684034,8812.80825
12-01-2021 12.00,8037.302876,1.083838705,2.777438551,0.0,0.0,0.0,0.0,9212.496596,8789.633525,1.137942579,2.916084814,0.0,0.0,0.0,0.0,35.9150012879906,8791.94627
12-01-2021 13.00,8041.300932,1.083321323,2.77611271,0.0,0.0,0.0,0.0,9212.496886,8807.494913,1.138223225,2.916803995,0.0,0.0,0.0,0.0,35.97911067771208,8784.348288
12-01-2021 14.00,8058.835427,1.083679296,2.777030049,0.0,0.0,0.0,0.0,9210.316318,8799.837853,1.1368916,2.913391579,0.0,0.0,0.0,0.0,35.989936342755264,8797.610168
12-01-2021 15.00,8097.475918,1.086793932,2.785011597,0.0,0.0,0.0,0.0,9201.230676,8792.019427,1.136883168,2.913369973,0.0,0.0,0.0,0.0,35.95822691659145,8817.240349
12-01-2021 16.00,8103.023533,1.086940235,2.785386513,0.0,0.0,0.0,0.0,9191.801308,8781.235627,1.135981156,2.911058483,0.0,0.0,0.0,0.0,35.94263973526804,8818.121889
12-01-2021 17.00,8141.576175,1.089434588,2.791778527,0.0,0.0,0.0,0.0,9185.970553,8806.793219,1.137560464,2.915105608,0.0,0.0,0.0,0.0,35.997204556169294,8822.256731
